Order_ID,ASIN,Product_Name,Category,Sub_Category,Order_Date,Ship_Date,Delivery_Date,Delivery_Type,Customer_ID,Customer_Name,Customer_Tier,Age_Group,City,State,Region,Quantity,Unit_Price_INR,Discount_%,Discount_Amount_INR,Sale_Price_INR,Profit_INR,Profit_Margin_%,Payment_Method,Returned,Return_Reason,Customer_Rating,Year,Month,Quarter,Financial_Year,Is_Weekend_Order,Is_Festive_Season
AMZ-ORD-101033,ASIN-85032897,Body Sculpture Cycle,Sports & Outdoors,Fitness Equipment,2021-11-28,2021-11-29,2021-11-29,Amazon Prime (1-Day),AMZ-CUST-5434,Kabir Kumar,Regular,18-24,Indore,Madhya Pradesh,Central,1,852.82,70,596.97,255.85,61.8,24.16,UPI,No,N/A,2,2021,November,Q4,FY2021-22,Yes,Yes
AMZ-ORD-101034,ASIN-96841551,Lenovo ThinkPad E14,Electronics,Laptops,2021-05-05,2021-05-05,2021-05-05,Amazon Fresh (Same Day),AMZ-CUST-5475,Kabir Verma,Regular,45-54,Gurgaon,Haryana,North,4,7324.14,5,1464.83,27831.73,2912.6,10.47,EMI,No,N/A,1,2021,May,Q2,FY2021-22,No,No
AMZ-ORD-101035,ASIN-99128254,Li-Ning Badminton Shoes,Sports & Outdoors,Sports Gear,2022-08-13,2022-08-15,2022-08-15,Amazon Prime (2-Day),AMZ-CUST-5370,Kiran Shah,Prime,18-24,Gurgaon,Haryana,North,4,15150.78,10,6060.31,54542.81,9738.7,17.86,UPI,Yes,Not as Described,3,2022,August,Q3,FY2022-23,Yes,No
AMZ-ORD-101036,ASIN-12150072,Coca Cola 2L Pack,Grocery & Gourmet,Beverages,2023-12-25,2023-12-26,2023-12-26,Amazon Prime (1-Day),AMZ-CUST-5541,Mohit Tiwari,Prime,45-54,Gurgaon,Haryana,North,4,2157.25,60,5177.4,3451.6,260.17,7.54,UPI,No,N/A,1,2023,December,Q4,FY2023-24,No,Yes
AMZ-ORD-101037,ASIN-51221750,Fastrack Sunglasses,Fashion,Accessories,2022-02-12,2022-02-12,2022-02-13,Amazon Fresh (Same Day),AMZ-CUST-5688,Aisha Sharma,Regular,55+,Coimbatore,Tamil Nadu,South,4,20616.86,20,16493.49,65973.95,33085.88,50.15,UPI,No,N/A,2,2022,February,Q1,FY2021-22,Yes,No
AMZ-ORD-101038,ASIN-76915994,H&M Dress,Fashion,Women's Clothing,2021-05-12,2021-05-12,2021-05-12,Amazon Fresh (Same Day),AMZ-CUST-5538,Vishal Iyer,Regular,45-54,Kolkata,West Bengal,East,1,767.82,20,153.56,614.26,227.83,37.09,Cash on Delivery,No,N/A,4,2021,May,Q2,FY2021-22,No,No
AMZ-ORD-101039,ASIN-70343933,Samsung Galaxy S23 Ultra,Electronics,Smartphones,2021-02-21,2021-02-25,2021-02-25,Standard (5-7 Days),AMZ-CUST-5774,Ishaan Singh,Regular,55+,Pune,Maharashtra,West,4,67591.78,70,189256.98,81110.14,10279.56,12.67,Net Banking,No,N/A,4,2021,February,Q1,FY2020-21,Yes,No
AMZ-ORD-101040,ASIN-19178851,Healthgenie Massager,Sports & Outdoors,Fitness Equipment,2022-04-29,2022-05-01,2022-05-01,Amazon Prime (2-Day),AMZ-CUST-5557,Gaurav Kumar,Regular,55+,Surat,Gujarat,West,3,37911.9,60,68241.42,45494.28,6858.57,15.08,Credit Card,No,N/A,3,2022,April,Q2,FY2022-23,No,No
AMZ-ORD-101041,ASIN-19178851,Healthgenie Massager,Sports & Outdoors,Fitness Equipment,2022-06-08,2022-06-08,2022-06-09,Amazon Fresh (Same Day),AMZ-CUST-5626,Sanjay Malhotra,Prime,35-44,Gurgaon,Haryana,North,5,15020.92,40,30041.84,45062.76,17228.18,38.23,Debit Card,No,N/A,2,2022,June,Q2,FY2022-23,No,No
AMZ-ORD-101042,ASIN-55419581,Tinkle Comics,Books & Media,Children,2023-08-07,2023-08-11,2023-08-12,Standard (5-7 Days),AMZ-CUST-5605,Nisha Joshi,Business Prime,18-24,Chennai,Tamil Nadu,South,4,2458.63,60,5900.71,3933.81,1137.4,28.91,Debit Card,No,N/A,2,2023,August,Q3,FY2023-24,No,No
AMZ-ORD-101043,ASIN-58682637,Bosch Dishwasher,Home & Kitchen,Kitchen Appliances,2022-03-19,2022-03-21,2022-03-22,Amazon Prime (2-Day),AMZ-CUST-5497,Aarav Chopra,Prime,25-34,Delhi,Delhi,North,3,43293.29,15,19481.98,110397.89,22998.61,20.83,Cash on Delivery,No,N/A,3,2022,March,Q1,FY2021-22,Yes,No
AMZ-ORD-101044,ASIN-42554098,Nike Running Shoes,Sports & Outdoors,Sports Gear,2023-11-22,2023-11-23,2023-11-23,Amazon Prime (1-Day),AMZ-CUST-5686,Rohit Kumar,Business Prime,18-24,Gurgaon,Haryana,North,1,28508.43,60,17105.06,11403.37,2982.18,26.15,Debit Card,No,N/A,4,2023,November,Q4,FY2023-24,No,Yes
AMZ-ORD-101045,ASIN-70640720,Peter England Blazer,Fashion,Men's Clothing,2023-06-02,2023-06-07,2023-06-07,Scheduled Delivery,AMZ-CUST-5677,Aisha Tiwari,Business Prime,35-44,Nagpur,Maharashtra,West,5,11840.53,40,23681.06,35521.59,17616.72,49.59,EMI,No,N/A,1,2023,June,Q2,FY2023-24,No,No
AMZ-ORD-101046,ASIN-15276079,Amul Butter 500g,Grocery & Gourmet,Staples,2021-11-21,2021-11-28,2021-11-28,Scheduled Delivery,AMZ-CUST-5677,Aisha Tiwari,Business Prime,35-44,Nagpur,Maharashtra,West,5,519.64,5,129.91,2468.29,181.47,7.35,Amazon Pay,No,N/A,2,2021,November,Q4,FY2021-22,Yes,Yes
AMZ-ORD-101047,ASIN-48743679,Adidas Football Boots,Sports & Outdoors,Sports Gear,2021-02-15,2021-02-21,2021-02-21,Standard (5-7 Days),AMZ-CUST-5749,Ishaan Malhotra,Prime,18-24,Patna,Bihar,East,1,1719.68,50,859.84,859.84,328.48,38.2,Amazon Pay,No,N/A,2,2021,February,Q1,FY2020-21,No,No
AMZ-ORD-101048,ASIN-19178851,Healthgenie Massager,Sports & Outdoors,Fitness Equipment,2022-12-31,2023-01-01,2023-01-01,Amazon Prime (1-Day),AMZ-CUST-5535,Tanya Malhotra,Regular,45-54,Surat,Gujarat,West,5,49145.23,25,61431.54,184294.61,47809.15,25.94,Net Banking,Yes,Defective Product,4,2022,December,Q4,FY2022-23,Yes,Yes
AMZ-ORD-101049,ASIN-56814617,NTA JEE Main 45 Years,Books & Media,Academic,2021-04-06,2021-04-07,2021-04-08,Amazon Prime (1-Day),AMZ-CUST-5429,Vivek Iyer,Business Prime,18-24,Hyderabad,Telangana,South,2,2032.09,15,609.63,3454.55,846.58,24.51,EMI,No,N/A,2,2021,April,Q2,FY2021-22,No,No
AMZ-ORD-101050,ASIN-42554098,Nike Running Shoes,Sports & Outdoors,Sports Gear,2021-06-22,2021-06-27,2021-06-28,Scheduled Delivery,AMZ-CUST-5162,Vivek Agarwal,Business Prime,35-44,Mumbai,Maharashtra,West,2,13665.72,60,16398.86,10932.58,3472.22,31.76,Net Banking,No,N/A,4,2021,June,Q2,FY2021-22,No,No
AMZ-ORD-101051,ASIN-15276079,Amul Butter 500g,Grocery & Gourmet,Staples,2023-09-05,2023-09-09,2023-09-10,Standard (5-7 Days),AMZ-CUST-5681,Meera Singh,Regular,25-34,Ahmedabad,Gujarat,West,3,262.52,15,118.13,669.43,81.23,12.13,Credit Card,No,N/A,4,2023,September,Q3,FY2023-24,No,No
AMZ-ORD-101052,ASIN-92570689,Tata Salt 1kg,Grocery & Gourmet,Staples,2023-10-10,2023-10-10,2023-10-11,Amazon Fresh (Same Day),AMZ-CUST-5566,Nisha Singh,Regular,35-44,Indore,Madhya Pradesh,Central,5,2462.16,50,6155.4,6155.4,445.73,7.24,Net Banking,No,N/A,5,2023,October,Q4,FY2023-24,No,Yes
AMZ-ORD-101053,ASIN-59861494,Elica Hob,Home & Kitchen,Kitchen Appliances,2023-03-27,2023-04-01,2023-04-02,Scheduled Delivery,AMZ-CUST-5187,Vikram Mehta,Prime,18-24,Chennai,Tamil Nadu,South,3,83374.19,60,150073.54,100049.03,24419.83,24.41,Credit Card,No,N/A,4,2023,March,Q1,FY2022-23,No,No
AMZ-ORD-101054,ASIN-98911276,Nivia Storm Football,Sports & Outdoors,Sports Gear,2022-06-29,2022-06-30,2022-07-01,Amazon Prime (1-Day),AMZ-CUST-5464,Pooja Sharma,Prime,35-44,Chennai,Tamil Nadu,South,1,3424.04,10,342.4,3081.64,894.32,29.02,Net Banking,No,N/A,4,2022,June,Q2,FY2022-23,No,No
AMZ-ORD-101055,ASIN-70782623,Oswaal CBSE Sample Papers,Books & Media,Academic,2022-05-13,2022-05-15,2022-05-16,Amazon Prime (2-Day),AMZ-CUST-5646,Priya Gupta,Prime,45-54,Gurgaon,Haryana,North,1,1684.46,50,842.23,842.23,330.08,39.19,Cash on Delivery,No,N/A,5,2022,May,Q2,FY2022-23,No,No
AMZ-ORD-101056,ASIN-62469319,Vector X Pull Up Bar,Sports & Outdoors,Fitness Equipment,2023-10-25,2023-11-01,2023-11-01,Scheduled Delivery,AMZ-CUST-5234,Rohan Kapoor,Prime,45-54,Nagpur,Maharashtra,West,3,7044.48,30,6340.03,14793.41,3992.46,26.99,EMI,No,N/A,5,2023,October,Q4,FY2023-24,No,Yes
AMZ-ORD-101057,ASIN-60087996,Prestige Induction Cooktop,Home & Kitchen,Kitchen Appliances,2021-05-10,2021-05-12,2021-05-13,Amazon Prime (2-Day),AMZ-CUST-5092,Vikram Kumar,Regular,45-54,Bhopal,Madhya Pradesh,Central,1,89883.23,60,53929.94,35953.29,13447.07,37.4,Cash on Delivery,No,N/A,5,2021,May,Q2,FY2021-22,No,No
AMZ-ORD-101058,ASIN-91552026,Tropicana Orange 1L Pack,Grocery & Gourmet,Beverages,2021-12-01,2021-12-06,2021-12-06,Standard (5-7 Days),AMZ-CUST-5210,Zara Nair,Business Prime,35-44,Lucknow,Uttar Pradesh,North,4,1200.61,30,1440.73,3361.71,468.77,13.94,Net Banking,Yes,Size Issue,4,2021,December,Q4,FY2021-22,No,Yes
AMZ-ORD-101059,ASIN-25524378,NCERT Class 12 Physics,Books & Media,Academic,2023-11-13,2023-11-13,2023-11-13,Amazon Fresh (Same Day),AMZ-CUST-5097,Rohit Joshi,Regular,25-34,Ahmedabad,Gujarat,West,3,2738.03,20,1642.82,6571.27,2218.59,33.76,Credit Card,No,N/A,5,2023,November,Q4,FY2023-24,No,Yes
AMZ-ORD-101060,ASIN-63186713,Saffola Gold Oil 5L,Grocery & Gourmet,Staples,2023-05-29,2023-05-29,2023-05-30,Amazon Fresh (Same Day),AMZ-CUST-5326,Pooja Sharma,Regular,18-24,Nagpur,Maharashtra,West,3,3499.22,0,0.0,10497.66,1351.78,12.88,EMI,No,N/A,5,2023,May,Q2,FY2023-24,No,No
AMZ-ORD-101061,ASIN-54584951,Sony Alpha 7III,Electronics,Cameras,2023-09-19,2023-09-23,2023-09-23,Scheduled Delivery,AMZ-CUST-5766,Nisha Rao,Regular,35-44,Delhi,Delhi,North,5,105328.0,50,263320.0,263320.0,36160.01,13.73,EMI,No,N/A,5,2023,September,Q3,FY2023-24,No,No
AMZ-ORD-101062,ASIN-58682637,Bosch Dishwasher,Home & Kitchen,Kitchen Appliances,2021-10-25,2021-10-30,2021-10-31,Standard (5-7 Days),AMZ-CUST-5100,Vishal Joshi,Prime,18-24,Kochi,Kerala,South,5,24523.13,5,6130.78,116484.87,40399.19,34.68,Net Banking,No,N/A,4,2021,October,Q4,FY2021-22,No,Yes
AMZ-ORD-101063,ASIN-21988394,Parle G Biscuits Pack,Grocery & Gourmet,Staples,2023-05-15,2023-05-22,2023-05-23,Scheduled Delivery,AMZ-CUST-5632,Zara Nair,Prime,35-44,Surat,Gujarat,West,5,2008.35,50,5020.88,5020.87,472.14,9.4,UPI,No,N/A,2,2023,May,Q2,FY2023-24,No,No
AMZ-ORD-101064,ASIN-99636343,Asian Paints Wall Sticker,Home & Kitchen,Home Decor,2022-11-28,2022-11-30,2022-11-30,Amazon Prime (2-Day),AMZ-CUST-5603,Rohit Joshi,Regular,18-24,Indore,Madhya Pradesh,Central,5,10135.01,10,5067.51,45607.54,15077.64,33.06,UPI,No,N/A,5,2022,November,Q4,FY2022-23,No,Yes
AMZ-ORD-101065,ASIN-67260430,Champak Magazine,Books & Media,Children,2022-05-20,2022-05-21,2022-05-21,Amazon Prime (1-Day),AMZ-CUST-5714,Kabir Gupta,Prime,35-44,Gurgaon,Haryana,North,1,1117.66,40,447.06,670.6,113.77,16.97,EMI,No,N/A,5,2022,May,Q2,FY2022-23,No,No
AMZ-ORD-101066,ASIN-44908228,Arihant General Knowledge,Books & Media,Academic,2023-03-20,2023-03-26,2023-03-27,Standard (5-7 Days),AMZ-CUST-5213,Vishal Nair,Prime,55+,Mumbai,Maharashtra,West,2,1290.29,5,129.03,2451.55,683.17,27.87,Amazon Pay,No,N/A,4,2023,March,Q1,FY2022-23,No,No
AMZ-ORD-101067,ASIN-28754187,Instax Mini 12,Electronics,Cameras,2021-01-16,2021-01-22,2021-01-22,Scheduled Delivery,AMZ-CUST-5051,Meera Malhotra,Prime,45-54,Delhi,Delhi,North,2,45867.78,20,18347.11,73388.45,9763.25,13.3,Cash on Delivery,Yes,Not as Described,4,2021,January,Q1,FY2020-21,Yes,No
AMZ-ORD-101068,ASIN-16470781,Decathlon Tennis Racket,Sports & Outdoors,Sports Gear,2022-07-16,2022-07-21,2022-07-21,Standard (5-7 Days),AMZ-CUST-5759,Tanya Malhotra,Prime,18-24,Coimbatore,Tamil Nadu,South,1,24974.67,25,6243.67,18731.0,6505.17,34.73,UPI,No,N/A,4,2022,July,Q3,FY2022-23,Yes,No
AMZ-ORD-101069,ASIN-76498166,Kiran SSC CGL,Books & Media,Academic,2023-05-18,2023-05-24,2023-05-24,Standard (5-7 Days),AMZ-CUST-5373,Sneha Mishra,Regular,25-34,Patna,Bihar,East,1,1657.8,60,994.68,663.12,174.17,26.27,EMI,No,N/A,5,2023,May,Q2,FY2023-24,No,No
AMZ-ORD-101070,ASIN-92713754,Aurelia Palazzo Set,Fashion,Women's Clothing,2021-03-01,2021-03-03,2021-03-04,Amazon Prime (2-Day),AMZ-CUST-5436,Sneha Tiwari,Business Prime,25-34,Lucknow,Uttar Pradesh,North,4,6673.79,30,8008.55,18686.61,9062.7,48.5,Credit Card,No,N/A,4,2021,March,Q1,FY2020-21,No,No
AMZ-ORD-101071,ASIN-37796026,Real Fruit Power,Grocery & Gourmet,Beverages,2021-08-11,2021-08-11,2021-08-11,Amazon Fresh (Same Day),AMZ-CUST-5407,Tanya Reddy,Regular,55+,Indore,Madhya Pradesh,Central,2,3059.79,0,0.0,6119.58,311.58,5.09,Debit Card,No,N/A,2,2021,August,Q3,FY2021-22,No,No
AMZ-ORD-101072,ASIN-36261601,Calvin Klein Wallet,Fashion,Accessories,2021-11-08,2021-11-08,2021-11-08,Amazon Fresh (Same Day),AMZ-CUST-5302,Riya Malhotra,Regular,35-44,Nagpur,Maharashtra,West,4,24118.05,70,67530.54,28941.66,11350.47,39.22,Credit Card,No,N/A,5,2021,November,Q4,FY2021-22,No,Yes
AMZ-ORD-101073,ASIN-83196223,OnePlus 11R,Electronics,Smartphones,2023-03-11,2023-03-17,2023-03-18,Scheduled Delivery,AMZ-CUST-5029,Neha Gupta,Regular,25-34,Chandigarh,Punjab,North,1,42857.66,5,2142.88,40714.78,4773.85,11.73,EMI,No,N/A,1,2023,March,Q1,FY2022-23,Yes,No
AMZ-ORD-101074,ASIN-12332645,Geronimo Stilton,Books & Media,Children,2021-01-31,2021-02-02,2021-02-02,Amazon Prime (2-Day),AMZ-CUST-5111,Nikhil Chopra,Regular,55+,Delhi,Delhi,North,4,2946.74,40,4714.78,7072.18,2814.09,39.79,Net Banking,No,N/A,3,2021,January,Q1,FY2020-21,Yes,No
AMZ-ORD-101075,ASIN-38140941,Vu Premium 55,Electronics,Televisions,2023-01-04,2023-01-04,2023-01-04,Amazon Fresh (Same Day),AMZ-CUST-5455,Harsh Verma,Business Prime,25-34,Coimbatore,Tamil Nadu,South,4,21100.59,20,16880.47,67521.89,11159.62,16.53,Debit Card,No,N/A,2,2023,January,Q1,FY2022-23,No,No
AMZ-ORD-101076,ASIN-78823543,Cosco Basketball,Sports & Outdoors,Sports Gear,2021-04-20,2021-04-27,2021-04-27,Standard (5-7 Days),AMZ-CUST-5209,Arjun Agarwal,Regular,55+,Kolkata,West Bengal,East,4,36822.7,25,36822.7,110468.1,22866.23,20.7,EMI,No,N/A,4,2021,April,Q2,FY2021-22,No,No
AMZ-ORD-101077,ASIN-75836395,Godrej Interio Bed,Home & Kitchen,Furniture,2021-12-12,2021-12-18,2021-12-19,Standard (5-7 Days),AMZ-CUST-5378,Rajesh Gupta,Regular,55+,Gurgaon,Haryana,North,5,11685.92,15,8764.44,49665.16,13700.91,27.59,UPI,Yes,Better Price Found,4,2021,December,Q4,FY2021-22,Yes,Yes
AMZ-ORD-101078,ASIN-78996273,Story@Home Wall Clock,Home & Kitchen,Home Decor,2022-09-18,2022-09-19,2022-09-19,Amazon Prime (1-Day),AMZ-CUST-5669,Shruti Singh,Prime,45-54,Bengaluru,Karnataka,South,2,30599.82,15,9179.95,52019.69,18798.74,36.14,Debit Card,No,N/A,3,2022,September,Q3,FY2022-23,Yes,No
AMZ-ORD-101079,ASIN-42554098,Nike Running Shoes,Sports & Outdoors,Sports Gear,2023-07-06,2023-07-06,2023-07-06,Amazon Fresh (Same Day),AMZ-CUST-5293,Aisha Agarwal,Regular,35-44,Bengaluru,Karnataka,South,1,36724.3,40,14689.72,22034.58,5720.11,25.96,Cash on Delivery,No,N/A,4,2023,July,Q3,FY2023-24,No,No
AMZ-ORD-101080,ASIN-70640720,Peter England Blazer,Fashion,Men's Clothing,2021-12-07,2021-12-09,2021-12-09,Amazon Prime (2-Day),AMZ-CUST-5502,Zara Kumar,Prime,18-24,Coimbatore,Tamil Nadu,South,5,21728.96,50,54322.4,54322.4,19765.32,36.39,Cash on Delivery,No,N/A,4,2021,December,Q4,FY2021-22,No,Yes
AMZ-ORD-101081,ASIN-97869647,Reach Ab Roller,Sports & Outdoors,Fitness Equipment,2021-01-26,2021-02-01,2021-02-01,Standard (5-7 Days),AMZ-CUST-5671,Aditi Malhotra,Regular,25-34,Kochi,Kerala,South,4,30414.68,15,18248.81,103409.91,36883.77,35.67,UPI,Yes,Changed Mind,3,2021,January,Q1,FY2020-21,No,No
AMZ-ORD-101082,ASIN-31881603,Durian Recliner,Home & Kitchen,Furniture,2023-10-28,2023-10-29,2023-10-29,Amazon Prime (1-Day),AMZ-CUST-5149,Riya Joshi,Regular,25-34,Pune,Maharashtra,West,3,76328.79,0,0.0,228986.37,36395.32,15.89,Amazon Pay,No,N/A,4,2023,October,Q4,FY2023-24,Yes,Yes
AMZ-ORD-101083,ASIN-68740297,Usha Microwave,Home & Kitchen,Kitchen Appliances,2023-08-30,2023-09-05,2023-09-06,Standard (5-7 Days),AMZ-CUST-5518,Harsh Bansal,Regular,35-44,Jaipur,Rajasthan,North,2,31210.57,20,12484.23,49936.91,10662.81,21.35,Debit Card,No,N/A,5,2023,August,Q3,FY2023-24,No,No
AMZ-ORD-101084,ASIN-96458131,OnePlus Nord Buds 2,Electronics,Audio,2023-01-11,2023-01-16,2023-01-16,Standard (5-7 Days),AMZ-CUST-5705,Aditya Joshi,Prime,45-54,Kochi,Kerala,South,4,93310.62,50,186621.24,186621.24,16929.4,9.07,Net Banking,No,N/A,5,2023,January,Q1,FY2022-23,No,No
AMZ-ORD-101085,ASIN-75204711,Vim Dishwash Gel,Home & Kitchen,Cleaning,2023-11-16,2023-11-18,2023-11-18,Amazon Prime (2-Day),AMZ-CUST-5677,Aisha Tiwari,Business Prime,35-44,Nagpur,Maharashtra,West,4,51196.29,60,122871.1,81914.06,23093.49,28.19,Amazon Pay,No,N/A,4,2023,November,Q4,FY2023-24,No,Yes
AMZ-ORD-101086,ASIN-38140941,Vu Premium 55,Electronics,Televisions,2021-09-30,2021-10-01,2021-10-02,Amazon Prime (1-Day),AMZ-CUST-5491,Rahul Tiwari,Regular,35-44,Mumbai,Maharashtra,West,3,102471.54,30,92224.39,215190.23,22219.49,10.33,UPI,No,N/A,3,2021,September,Q3,FY2021-22,No,No
AMZ-ORD-101087,ASIN-19178851,Healthgenie Massager,Sports & Outdoors,Fitness Equipment,2021-09-28,2021-09-29,2021-09-29,Amazon Prime (1-Day),AMZ-CUST-5209,Arjun Agarwal,Regular,55+,Kolkata,West Bengal,East,5,22585.62,15,16939.21,95988.89,20116.08,20.96,Amazon Pay,No,N/A,5,2021,September,Q3,FY2021-22,No,No
AMZ-ORD-101088,ASIN-79032040,AND Casual Dress,Fashion,Women's Clothing,2021-03-03,2021-03-08,2021-03-08,Scheduled Delivery,AMZ-CUST-5402,Vishal Kapoor,Regular,55+,Hyderabad,Telangana,South,5,13070.9,0,0.0,65354.5,30292.28,46.35,EMI,No,N/A,1,2021,March,Q1,FY2020-21,No,No
AMZ-ORD-101089,ASIN-79032040,AND Casual Dress,Fashion,Women's Clothing,2021-08-28,2021-08-28,2021-08-29,Amazon Fresh (Same Day),AMZ-CUST-5016,Vikram Nair,Regular,35-44,Patna,Bihar,East,1,22256.4,5,1112.82,21143.58,9673.18,45.75,Credit Card,No,N/A,2,2021,August,Q3,FY2021-22,Yes,No
AMZ-ORD-101090,ASIN-69213068,Frooti Mango 24 Pack,Grocery & Gourmet,Beverages,2021-03-03,2021-03-05,2021-03-06,Amazon Prime (2-Day),AMZ-CUST-5521,Deepika Nair,Prime,45-54,Bengaluru,Karnataka,South,5,651.43,5,162.86,3094.29,407.77,13.18,UPI,No,N/A,2,2021,March,Q1,FY2020-21,No,No
AMZ-ORD-101091,ASIN-14807534,Woodland Boots,Fashion,Footwear,2021-05-07,2021-05-08,2021-05-09,Amazon Prime (1-Day),AMZ-CUST-5742,Sanjay Nair,Regular,55+,Patna,Bihar,East,1,16350.93,60,9810.56,6540.37,2636.43,40.31,Cash on Delivery,No,N/A,5,2021,May,Q2,FY2021-22,No,No
AMZ-ORD-101092,ASIN-78829527,Trident Bath Towels,Home & Kitchen,Home Decor,2021-10-11,2021-10-12,2021-10-12,Amazon Prime (1-Day),AMZ-CUST-5200,Tanya Patel,Regular,35-44,Delhi,Delhi,North,5,77997.64,25,97497.05,292491.15,104716.04,35.8,Amazon Pay,Yes,Better Price Found,1,2021,October,Q4,FY2021-22,No,Yes
AMZ-ORD-101093,ASIN-98143586,OnePlus TV 43 Y1S,Electronics,Televisions,2023-04-08,2023-04-09,2023-04-10,Amazon Prime (1-Day),AMZ-CUST-5187,Vikram Mehta,Prime,18-24,Chennai,Tamil Nadu,South,5,141574.3,30,212361.45,495510.05,61321.1,12.38,Amazon Pay,Yes,Better Price Found,1,2023,April,Q2,FY2023-24,Yes,No
AMZ-ORD-101094,ASIN-82633086,Lucent GK Hindi,Books & Media,Academic,2023-06-06,2023-06-12,2023-06-12,Standard (5-7 Days),AMZ-CUST-5685,Aditya Gupta,Regular,45-54,Noida,Uttar Pradesh,North,1,365.88,70,256.12,109.76,27.25,24.82,UPI,No,N/A,3,2023,June,Q2,FY2023-24,No,No
AMZ-ORD-101095,ASIN-71646419,SS Ton Cricket Bat,Sports & Outdoors,Sports Gear,2021-01-04,2021-01-04,2021-01-04,Amazon Fresh (Same Day),AMZ-CUST-5458,Nikhil Rao,Prime,18-24,Mumbai,Maharashtra,West,5,20060.4,20,20060.4,80241.6,27531.41,34.31,UPI,No,N/A,1,2021,January,Q1,FY2020-21,No,No
AMZ-ORD-101096,ASIN-37612409,Harry Potter Box Set,Books & Media,Children,2022-02-03,2022-02-10,2022-02-10,Scheduled Delivery,AMZ-CUST-5441,Gaurav Kumar,Prime,45-54,Indore,Madhya Pradesh,Central,2,952.18,30,571.31,1333.05,378.02,28.36,EMI,No,N/A,5,2022,February,Q1,FY2021-22,No,No
AMZ-ORD-101097,ASIN-34142197,Lavie Tote Bag,Fashion,Accessories,2021-02-01,2021-02-01,2021-02-01,Amazon Fresh (Same Day),AMZ-CUST-5541,Mohit Tiwari,Prime,45-54,Gurgaon,Haryana,North,5,14017.89,5,3504.47,66584.98,26084.23,39.17,EMI,No,N/A,4,2021,February,Q1,FY2020-21,No,No
AMZ-ORD-101098,ASIN-26981246,Eureka Forbes RO,Home & Kitchen,Cleaning,2023-05-29,2023-05-31,2023-05-31,Amazon Prime (2-Day),AMZ-CUST-5185,Riya Mishra,Regular,45-54,Kochi,Kerala,South,4,51326.6,0,0.0,205306.4,66376.25,32.33,Amazon Pay,Yes,Defective Product,3,2023,May,Q2,FY2023-24,No,No
AMZ-ORD-101099,ASIN-74805748,Bournvita 1kg,Grocery & Gourmet,Staples,2023-01-05,2023-01-11,2023-01-11,Scheduled Delivery,AMZ-CUST-5466,Sneha Kapoor,Prime,35-44,Ahmedabad,Gujarat,West,1,121.73,50,60.87,60.86,8.25,13.55,UPI,No,N/A,5,2023,January,Q1,FY2022-23,No,No
AMZ-ORD-101100,ASIN-58682637,Bosch Dishwasher,Home & Kitchen,Kitchen Appliances,2022-11-19,2022-11-21,2022-11-22,Amazon Prime (2-Day),AMZ-CUST-5523,Aarav Reddy,Business Prime,35-44,Bengaluru,Karnataka,South,3,43900.88,5,6585.13,125117.51,39754.97,31.77,Debit Card,No,N/A,5,2022,November,Q4,FY2022-23,Yes,Yes
AMZ-ORD-101101,ASIN-36821615,Yohi Dumbbells Set,Sports & Outdoors,Fitness Equipment,2021-06-02,2021-06-02,2021-06-03,Amazon Fresh (Same Day),AMZ-CUST-5099,Sneha Chopra,Regular,45-54,Bengaluru,Karnataka,South,5,4775.72,30,7163.58,16715.02,6435.14,38.5,Net Banking,No,N/A,3,2021,June,Q2,FY2021-22,No,No
AMZ-ORD-101102,ASIN-10098773,Facto Power Barbell,Sports & Outdoors,Fitness Equipment,2023-09-05,2023-09-07,2023-09-07,Amazon Prime (2-Day),AMZ-CUST-5343,Riya Mehta,Prime,25-34,Delhi,Delhi,North,3,2858.05,25,2143.54,6430.61,1392.87,21.66,Cash on Delivery,No,N/A,4,2023,September,Q3,FY2023-24,No,No
AMZ-ORD-101103,ASIN-28807076,Zero to One - Peter Thiel,Books & Media,Fiction,2022-08-25,2022-08-30,2022-08-30,Scheduled Delivery,AMZ-CUST-5382,Nikhil Rao,Regular,55+,Jaipur,Rajasthan,North,5,1360.84,10,680.42,6123.78,922.99,15.07,Amazon Pay,No,N/A,4,2022,August,Q3,FY2022-23,No,No
AMZ-ORD-101104,ASIN-90675513,Powermax Treadmill,Sports & Outdoors,Fitness Equipment,2021-01-01,2021-01-08,2021-01-09,Standard (5-7 Days),AMZ-CUST-5728,Mohit Kumar,Regular,25-34,Patna,Bihar,East,4,3354.79,15,2012.87,11406.29,4349.62,38.13,Debit Card,No,N/A,5,2021,January,Q1,FY2020-21,No,No
AMZ-ORD-101105,ASIN-20319676,Kent Grand Plus RO,Home & Kitchen,Cleaning,2022-03-09,2022-03-13,2022-03-13,Standard (5-7 Days),AMZ-CUST-5140,Simran Sharma,Regular,18-24,Jaipur,Rajasthan,North,5,45377.26,60,136131.78,90754.52,21057.28,23.2,Cash on Delivery,No,N/A,5,2022,March,Q1,FY2021-22,No,No
AMZ-ORD-101106,ASIN-88931131,Sketchers Go Walk,Fashion,Footwear,2023-11-25,2023-12-01,2023-12-01,Scheduled Delivery,AMZ-CUST-5188,Vivek Iyer,Regular,18-24,Jaipur,Rajasthan,North,2,6236.15,30,3741.69,8730.61,2372.51,27.17,EMI,No,N/A,1,2023,November,Q4,FY2023-24,Yes,Yes
